class,category,indicator_name,series_name,sub_series_name,parameter,value,units,date_last_updated
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-12,  462,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-13,  443,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-14,  269,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-15,  574,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-16,  372,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-17,  449,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-18,  604,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-19,  481,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-20,  337,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-21,  288,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-22,  411,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-23,  700,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-24,  547,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-25,  210,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-26,  299,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-27,  208,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-28,   67,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-29,  599,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-09-30,  458,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-01,  291,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-02,  186,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-03,  198,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-04,  340,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-05,  140,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-06,  374,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-07,  440,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-08,  395,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-09,  207,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-10,  217,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-11,  222,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-12,    4,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-13,  365,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-14,  240,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-15,  243,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-16,  223,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-17,  225,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-18,  349,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-19,  256,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-20,  373,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-21,  307,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-22,  453,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-23,  126,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-24,  396,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-25,  303,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-26,  137,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-27,  364,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-28,  215,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-29,  546,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-30,  527,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-10-31,  244,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-01,  301,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-02,   22,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-03,  533,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-04,  249,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-05,  407,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-06,  263,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-07,  207,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-08,  291,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-09,   25,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-10,  327,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-11,   98,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-12,  454,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-13,  341,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-14,  245,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-15,  295,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-16,  112,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-17,  267,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-18,   83,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-19,  603,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-20,  169,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-21,  327,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-22,  282,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-23,   22,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-24,  375,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-25,  235,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-26,  718,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-27,  252,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-28,  230,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-29,  378,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-11-30,   34,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-01,  447,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-02,  267,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-03,  626,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-04,  500,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-05,  350,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-06,  511,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-07,  137,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-08,  598,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-09,  305,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-10,  602,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-11,  208,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-12,  213,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-13,  484,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-14,   34,Number,13-05-21
Economic,Travel,Daily border crossings - departures,Other passports,Other passports,2020-12-15,  408,Number,13-05-21
